,Year,Month,variable,value
8757,1996,10,18,31.8
8758,1996,11,18,28.6
8759,1996,12,18,25.2
8760,1997,1,18,24.3
8761,1997,2,18,28.5
8762,1997,3,18,34.5
8763,1997,4,18,37.4
8764,1997,5,18,37.1
8765,1997,6,18,30.8
8766,1997,7,18,33.2
8767,1997,8,18,33.8
8768,1997,9,18,32.2
8769,1997,10,18,31.4
8770,1997,11,18,27.6
8771,1997,12,18,23.3
8772,1998,1,18,22.6
8773,1998,2,18,29.4
8774,1998,3,18,32.2
8775,1998,4,18,35
8776,1998,5,18,36
8777,1998,6,18,37.4
8778,1998,7,18,30.6
8779,1998,8,18,31.2
8780,1998,9,18,34.6
8781,1998,10,18,33.9
8782,1998,11,18,31.7
8783,1998,12,18,26.2
8784,1999,1,18,21.6
8785,1999,2,18,30.7
8786,1999,3,18,37.5
8787,1999,4,18,39
8788,1999,5,18,34.8
8789,1999,6,18,34.8
8790,1999,7,18,31.4
8791,1999,8,18,32.9
8792,1999,9,18,32.1
8793,1999,10,18,26.3
8794,1999,11,18,29.6
8795,1999,12,18,27.5
8796,2000,1,18,23
8797,2000,2,18,26.7
8798,2000,3,18,33
8799,2000,4,18,33.6
8800,2000,5,18,35.4
8801,2000,6,18,33.8
8802,2000,7,18,29.2
8803,2000,8,18,33
8804,2000,9,18,27
8805,2000,10,18,33.4
8806,2000,11,18,30.4
8807,2000,12,18,27
8808,2001,1,18,25.6
8809,2001,2,18,30.7
8810,2001,3,18,35.4
8811,2001,4,18,34.3
8812,2001,5,18,36
8813,2001,6,18,29.3
8814,2001,7,18,32.8
8815,2001,8,18,34
8816,2001,9,18,30.4
8817,2001,10,18,30.2
8818,2001,11,18,30.8
8819,2001,12,18,25.3
8820,2002,1,18,25.6
8821,2002,2,18,31
8822,2002,3,18,35
8823,2002,4,18,36.4
8824,2002,5,18,36.5
8825,2002,6,18,31
8826,2002,7,18,34
8827,2002,8,18,33.4
8828,2002,9,18,33.5
8829,2002,10,18,25.6
8830,2002,11,18,29.6
8831,2002,12,18,26.6
8832,2003,1,18,24
8833,2003,2,18,28.8
8834,2003,3,18,31.4
8835,2003,4,18,36.3
8836,2003,5,18,35.5
8837,2003,6,18,32.5
8838,2003,7,18,34.8
8839,2003,8,18,33
8840,2003,9,18,33.5
8841,2003,10,18,32.8
8842,2003,11,18,28.6
8843,2003,12,18,24.8
8844,2004,1,18,25.8
8845,2004,2,18,29.6
8846,2004,3,18,33.5
8847,2004,4,18,37.4
8848,2004,5,18,37
8849,2004,6,18,31.6
8850,2004,7,18,33.3
8851,2004,8,18,34
8852,2004,9,18,31.6
8853,2004,10,18,30.5
8854,2004,11,18,30.3
8855,2004,12,18,27.4
8856,2005,1,18,19.6
8857,2005,2,18,30.4
8858,2005,3,18,30.4
8859,2005,4,18,36.8
8860,2005,5,18,29.2
8861,2005,6,18,38.5
8862,2005,7,18,33.8
8863,2005,8,18,32.8
8864,2005,9,18,34.4
8865,2005,10,18,27.6
8866,2005,11,18,28
8867,2005,12,18,26.8
8868,2006,1,18,27.8
8869,2006,2,18,33.6
8870,2006,3,18,31.6
8871,2006,4,18,30.2
8872,2006,5,18,37.8
8873,2006,6,18,34.5
8874,2006,7,18,34.7
8875,2006,8,18,32.5
8876,2006,9,18,35.2
8877,2006,10,18,31.7
8878,2006,11,18,29.4
8879,2006,12,18,27.4
8880,2007,1,18,24
8881,2007,2,18,26.5
8882,2007,3,18,30.4
8883,2007,4,18,34.6
8884,2007,5,18,36.4
8885,2007,6,18,34.4
8886,2007,7,18,34.5
8887,2007,8,18,32.8
8888,2007,9,18,34.8
8889,2007,10,18,30.4
8890,2007,11,18,29.4
8891,2007,12,18,25.6
8892,2008,1,18,24.6
8893,2008,2,18,26.8
8894,2008,3,18,35.8
8895,2008,4,18,37.2
8896,2008,5,18,36.8
8897,2008,6,18,25.6
8898,2008,7,18,33.5
8899,2008,8,18,31.4
8900,2008,9,18,32.4
8901,2008,10,18,33.4
8902,2008,11,18,28.8
8903,2008,12,18,18.7
8904,2009,1,18,26.2
8905,2009,2,18,28.2
8906,2009,3,18,35
8907,2009,4,18,40.5
8908,2009,5,18,32
8909,2009,6,18,38.6
8910,2009,7,18,35.6
8911,2009,8,18,30.6
8912,2009,9,18,34.3
8913,2009,10,18,33.5
8914,2009,11,18,28
8915,2009,12,18,26.3
8916,2010,1,18,15.7
8917,2010,2,18,28.8
8918,2010,3,18,34.7
8919,2010,4,18,35
8920,2010,5,18,36.6
8921,2010,6,18,35.2
8922,2010,7,18,33.5
8923,2010,8,18,33
8924,2010,9,18,31.6
8925,2010,10,18,33.1
8926,2010,11,18,31.1
8927,2010,12,18,24.7
8928,2011,1,18,21.3
8929,2011,2,18,25.3
8930,2011,3,18,33.3
8931,2011,4,18,36.6
8932,2011,5,18,35
8933,2011,6,18,28.2
8934,2011,7,18,34.5
8935,2011,8,18,32.8
8936,2011,9,18,31
8937,2011,10,18,32.6
8938,2011,11,18,26.5
8939,2011,12,18,21.4
8940,2012,1,18,25.4
8941,2012,2,18,29.3
8942,2012,3,18,32.9
8943,2012,4,18,38.8
8944,2012,5,18,37.2
8945,2012,6,18,35.4
8946,2012,7,18,31.6
8947,2012,8,18,35
8948,2012,9,18,32
8949,2012,10,18,32.8
8950,2012,11,18,29.3
8951,2012,12,18,23.7
8952,2013,1,18,26.8
8953,2013,2,18,25.1
8954,2013,3,18,32.8
8955,2013,4,18,36.4
8956,2013,5,18,34.3
8957,2013,6,18,37.4
8958,2013,7,18,35.6
8959,2013,8,18,34
8960,2013,9,18,33.5
8961,2013,10,18,33.2
8962,2013,11,18,29.6
8963,2013,12,18,24.7
8964,2014,1,18,26.4
8965,2014,2,18,24.1
8966,2014,3,18,35.3
8967,2014,4,18,39.5
8968,2014,5,18,40.2
8969,2014,6,18,36.4
8970,2014,7,18,34.6
8971,2014,8,18,31.5
8972,2014,9,18,37.5
8973,2014,10,18,31.6
8974,2014,11,18,29.6
8975,2014,12,18,24.6
8976,2015,1,18,16.4
8977,2015,2,18,28.8
8978,2015,3,18,33
8979,2015,4,18,35
8980,2015,5,18,36
8981,2015,6,18,36.8
8982,2015,7,18,32.4
8983,2015,8,18,33
8984,2015,9,18,36.5
8985,2015,10,18,32.6
8986,2015,11,18,30.3
8987,2015,12,18,23.6
8988,2016,1,18,24.4
8989,2016,2,18,32.7
8990,2016,3,18,34.8
8991,2016,4,18,35.5
8992,2016,5,18,35
8993,2016,6,18,34.6
8994,2016,7,18,29.7
8995,2016,8,18,33.4
8996,2016,9,18,35.5
8997,2016,10,18,33.5
8998,2016,11,18,29.6
8999,2016,12,18,26.5
9000,2017,1,18,25.5
9001,2017,2,18,29
9002,2017,3,18,32.7
9003,2017,4,18,36.6
9004,2017,5,18,35
9005,2017,6,18,37
9006,2017,7,18,36.6
9007,2017,8,18,33.6
9008,2017,9,18,33.4
9009,2017,10,18,35
9010,2017,11,18,31
9011,2017,12,18,22
9012,2018,1,18,24.7
9013,2018,2,18,29.1
9014,2018,3,18,35.2
9015,2018,4,18,33.8
9016,2018,5,18,34
9017,2018,6,18,38.4
9018,2018,7,18,34.7
9019,2018,8,18,37
9020,2018,9,18,35.6
9021,2018,10,18,33
9022,2018,11,18,29.8
9023,2018,12,18,16.4
9024,2019,1,18,25.5
9025,2019,2,18,26
9026,2019,3,18,32.7
9027,2019,4,18,33.8
9028,2019,5,18,38.6
9029,2019,6,18,35.9
9030,2019,7,18,37.4
9031,2019,8,18,33.7
9032,2019,9,18,36.5
9033,2019,10,18,33.2
9034,2019,11,18,30
9035,2019,12,18,22.2
9036,2020,1,18,28.6
9037,2020,2,18,28.3
9038,2020,3,18,31
9039,2020,4,18,36
9040,2020,5,18,37
9041,2020,6,18,31.5
9042,2020,7,18,34.8
9043,2020,8,18,35
9044,2020,9,18,32
9045,2020,10,18,35
9046,2020,11,18,30
9047,2020,12,18,24
9048,2021,1,18,24.2
9049,2021,2,18,29.5
9050,2021,3,18,35
9051,2021,4,18,35.2
9052,2021,5,18,36.7
9053,2021,6,18,30.5
9054,2021,7,18,35.9
9055,2021,8,18,34.3
9056,2021,9,18,33.4
9057,2021,10,18,30.5
9058,2021,11,18,30.4
9059,2021,12,18,26.4
9060,2022,1,18,22.8
9061,2022,2,18,26.8
9062,2022,3,18,38.4
9063,2022,4,18,37.5
9064,2022,5,18,36.1
9065,2022,6,18,33.2
9066,2022,7,18,37.7
9067,2022,8,18,36.5
9068,2022,9,18,****
9069,2022,10,18,****
9070,2022,11,18,****
9071,2022,12,18,****
9072,1981,1,19,22.6
9073,1981,2,19,27.5
9074,1981,3,19,34.2
9075,1981,4,19,21.4
9076,1981,5,19,32.2
9077,1981,6,19,32.6
9078,1981,7,19,31.1
9079,1981,8,19,33.4
9080,1981,9,19,31.4
9081,1981,10,19,****
9082,1981,11,19,****
9083,1981,12,19,****
9084,1982,1,19,****
9085,1982,2,19,****
9086,1982,3,19,****
9087,1982,4,19,****
9088,1982,5,19,****
9089,1982,6,19,32.4
9090,1982,7,19,34.1
9091,1982,8,19,32.1
9092,1982,9,19,34.3
9093,1982,10,19,33.6
9094,1982,11,19,28.5
9095,1982,12,19,25.1
9096,1983,1,19,24.9
9097,1983,2,19,29.8
9098,1983,3,19,36.5
9099,1983,4,19,31.8
9100,1983,5,19,35.6
9101,1983,6,19,37.7
9102,1983,7,19,34.2
9103,1983,8,19,32.5
9104,1983,9,19,31.5
9105,1983,10,19,29.7
9106,1983,11,19,29.6
9107,1983,12,19,25.2
9108,1984,1,19,21.7
9109,1984,2,19,29.5
9110,1984,3,19,37
9111,1984,4,19,42.5
9112,1984,5,19,40.2
9113,1984,6,19,31.2
9114,1984,7,19,32.4
9115,1984,8,19,32.8
9116,1984,9,19,31.8
9117,1984,10,19,33.4
9118,1984,11,19,28.6
9119,1984,12,19,24
9120,1985,1,19,25.2
9121,1985,2,19,28.8
9122,1985,3,19,37.2
9123,1985,4,19,38
9124,1985,5,19,35.8
9125,1985,6,19,32
9126,1985,7,19,33
9127,1985,8,19,32
9128,1985,9,19,33.6
9129,1985,10,19,31
9130,1985,11,19,29.2
9131,1985,12,19,26.7
9132,1986,1,19,24.2
9133,1986,2,19,27
9134,1986,3,19,34.7
9135,1986,4,19,38.6
9136,1986,5,19,28
9137,1986,6,19,33
9138,1986,7,19,33
9139,1986,8,19,33.2
9140,1986,9,19,34.1
9141,1986,10,19,30.6
9142,1986,11,19,28.6
9143,1986,12,19,26.3
9144,1987,1,19,25
9145,1987,2,19,30.8
9146,1987,3,19,34.8
9147,1987,4,19,34.6
9148,1987,5,19,42
9149,1987,6,19,****
9150,1987,7,19,31.6
9151,1987,8,19,35
9152,1987,9,19,31
9153,1987,10,19,33
9154,1987,11,19,28.2
9155,1987,12,19,26.8
9156,1988,1,19,24.5
9157,1988,2,19,28.2
9158,1988,3,19,27.6
9159,1988,4,19,33.6
9160,1988,5,19,34
9161,1988,6,19,32.7
9162,1988,7,19,33.7
9163,1988,8,19,33.4
9164,1988,9,19,35.5
9165,1988,10,19,29.2
9166,1988,11,19,30.2
9167,1988,12,19,25.8
9168,1989,1,19,23.1
9169,1989,2,19,26.2
9170,1989,3,19,34.2
9171,1989,4,19,41.1
9172,1989,5,19,34.7
9173,1989,6,19,33
9174,1989,7,19,33.8
9175,1989,8,19,34.2
9176,1989,9,19,32.8
9177,1989,10,19,32.4
9178,1989,11,19,28.6
9179,1989,12,19,26
9180,1990,1,19,26.3
9181,1990,2,19,25.4
9182,1990,3,19,34.4
9183,1990,4,19,38.6
9184,1990,5,19,33.2
9185,1990,6,19,33
9186,1990,7,19,32.2
9187,1990,8,19,34.5
9188,1990,9,19,32
9189,1990,10,19,31
9190,1990,11,19,30
9191,1990,12,19,26.5
9192,1991,1,19,23.2
9193,1991,2,19,31.5
9194,1991,3,19,38
9195,1991,4,19,38.6
9196,1991,5,19,30.4
9197,1991,6,19,32.8
9198,1991,7,19,31.6
9199,1991,8,19,33.6
9200,1991,9,19,34.4
9201,1991,10,19,32.2
9202,1991,11,19,28.5
9203,1991,12,19,26.5
9204,1992,1,19,24
9205,1992,2,19,25.5
9206,1992,3,19,35.5
9207,1992,4,19,38.9
9208,1992,5,19,38.2
9209,1992,6,19,34.6
9210,1992,7,19,32
9211,1992,8,19,32.5
9212,1992,9,19,34.2
9213,1992,10,19,32.3
9214,1992,11,19,29.1
9215,1992,12,19,25.3
9216,1993,1,19,24.2
9217,1993,2,19,34
9218,1993,3,19,34.5
9219,1993,4,19,39.1
9220,1993,5,19,32.7
9221,1993,6,19,32.5
9222,1993,7,19,34.4
9223,1993,8,19,33
9224,1993,9,19,34.3
9225,1993,10,19,30.6
9226,1993,11,19,29.5
9227,1993,12,19,26.1
9228,1994,1,19,23.2
9229,1994,2,19,29.6
9230,1994,3,19,34.5
9231,1994,4,19,36.8
9232,1994,5,19,32.4
9233,1994,6,19,31
9234,1994,7,19,31
9235,1994,8,19,32.2
9236,1994,9,19,33.1
9237,1994,10,19,32.1
9238,1994,11,19,28.8
9239,1994,12,19,25.7
9240,1995,1,19,23.6
9241,1995,2,19,25.9
9242,1995,3,19,35.4
9243,1995,4,19,39.5
9244,1995,5,19,37.3
9245,1995,6,19,33.9
9246,1995,7,19,31.8
9247,1995,8,19,30.3
9248,1995,9,19,31.7
9249,1995,10,19,33.3
9250,1995,11,19,27.8
9251,1995,12,19,25.1
9252,1996,1,19,22.3
9253,1996,2,19,27
9254,1996,3,19,36
9255,1996,4,19,38.4
9256,1996,5,19,36.9
9257,1996,6,19,33.4
9258,1996,7,19,34.2
9259,1996,8,19,32
9260,1996,9,19,34.5
9261,1996,10,19,31.8
9262,1996,11,19,29.2
9263,1996,12,19,26.7
9264,1997,1,19,24.1
9265,1997,2,19,28.8
9266,1997,3,19,35.4
9267,1997,4,19,****
9268,1997,5,19,37
9269,1997,6,19,33.8
9270,1997,7,19,32.7
9271,1997,8,19,32.5
9272,1997,9,19,33.5
9273,1997,10,19,31.7
9274,1997,11,19,27.8
9275,1997,12,19,22.1
9276,1998,1,19,22.8
9277,1998,2,19,30.3
9278,1998,3,19,32.6
9279,1998,4,19,35.2
9280,1998,5,19,38.5
9281,1998,6,19,36
9282,1998,7,19,32.5
9283,1998,8,19,33
9284,1998,9,19,34.7
9285,1998,10,19,32.5
9286,1998,11,19,30.6
9287,1998,12,19,26
9288,1999,1,19,21.4
9289,1999,2,19,32.3
9290,1999,3,19,36.1
9291,1999,4,19,****
9292,1999,5,19,34.8
9293,1999,6,19,35.5
9294,1999,7,19,29.6
9295,1999,8,19,32.4
9296,1999,9,19,32.6
9297,1999,10,19,30.6
9298,1999,11,19,28.5
9299,1999,12,19,27.8
9300,2000,1,19,23.5
9301,2000,2,19,27.2
9302,2000,3,19,33
9303,2000,4,19,34.6
9304,2000,5,19,33.4
9305,2000,6,19,31.6
9306,2000,7,19,29.6
9307,2000,8,19,32.7
9308,2000,9,19,24.6
9309,2000,10,19,34.2
9310,2000,11,19,29.8
9311,2000,12,19,25.5
9312,2001,1,19,25.5
9313,2001,2,19,31.2
9314,2001,3,19,35.5
9315,2001,4,19,36.5
9316,2001,5,19,37
9317,2001,6,19,32.3
9318,2001,7,19,32
9319,2001,8,19,34.2
9320,2001,9,19,32.8
9321,2001,10,19,31
9322,2001,11,19,29.1
9323,2001,12,19,25
9324,2002,1,19,28
9325,2002,2,19,30.8
9326,2002,3,19,34.8
9327,2002,4,19,37.9
9328,2002,5,19,32.6
9329,2002,6,19,34.6
9330,2002,7,19,34.5
9331,2002,8,19,32.6
9332,2002,9,19,34.6
9333,2002,10,19,29.6
9334,2002,11,19,29.5
9335,2002,12,19,28.3
9336,2003,1,19,25
9337,2003,2,19,26.5
9338,2003,3,19,33.5
9339,2003,4,19,35.8
9340,2003,5,19,34.4
9341,2003,6,19,32.4
9342,2003,7,19,34.5
9343,2003,8,19,34.2
9344,2003,9,19,33.5
9345,2003,10,19,32.8
9346,2003,11,19,30.4
9347,2003,12,19,26
9348,2004,1,19,24.7
9349,2004,2,19,30.3
9350,2004,3,19,33.4
9351,2004,4,19,29.4
9352,2004,5,19,36.8
9353,2004,6,19,32.8
9354,2004,7,19,29.4
9355,2004,8,19,33.8
9356,2004,9,19,31.4
9357,2004,10,19,31.5
9358,2004,11,19,30.2
9359,2004,12,19,27.6
9360,2005,1,19,24.4
9361,2005,2,19,32.4
9362,2005,3,19,32.5
9363,2005,4,19,36.5
9364,2005,5,19,37
9365,2005,6,19,36.8
9366,2005,7,19,33.5
9367,2005,8,19,33.6
9368,2005,9,19,35.4
9369,2005,10,19,25.4
9370,2005,11,19,28.5
9371,2005,12,19,26.4
9372,2006,1,19,27.4
9373,2006,2,19,33.2
9374,2006,3,19,32.2
9375,2006,4,19,29.7
9376,2006,5,19,36.7
9377,2006,6,19,36.5
9378,2006,7,19,33.2
9379,2006,8,19,31.7
9380,2006,9,19,34.8
9381,2006,10,19,32.5
9382,2006,11,19,29.3
9383,2006,12,19,26.5
9384,2007,1,19,24
9385,2007,2,19,26.4
9386,2007,3,19,31.3
9387,2007,4,19,36.5
9388,2007,5,19,34
9389,2007,6,19,34
9390,2007,7,19,30.2
9391,2007,8,19,33
9392,2007,9,19,34
9393,2007,10,19,30
9394,2007,11,19,30
9395,2007,12,19,25.5
9396,2008,1,19,26.4
9397,2008,2,19,27.4
9398,2008,3,19,33
9399,2008,4,19,38.9
9400,2008,5,19,34
9401,2008,6,19,25.3
9402,2008,7,19,32.4
9403,2008,8,19,28.8
9404,2008,9,19,34.4
9405,2008,10,19,32.5
9406,2008,11,19,29.5
9407,2008,12,19,19.2
9408,2009,1,19,26.4
9409,2009,2,19,29.4
9410,2009,3,19,35
9411,2009,4,19,40.7
9412,2009,5,19,34.2
9413,2009,6,19,39.5
9414,2009,7,19,35.2
9415,2009,8,19,30.4
9416,2009,9,19,33.7
9417,2009,10,19,32
9418,2009,11,19,28
9419,2009,12,19,27.8
9420,2010,1,19,19.2
9421,2010,2,19,28.3
9422,2010,3,19,36.5
9423,2010,4,19,37.8
9424,2010,5,19,36.5
9425,2010,6,19,34.8
9426,2010,7,19,36
9427,2010,8,19,35.6
9428,2010,9,19,32.2
9429,2010,10,19,34
9430,2010,11,19,31.5
9431,2010,12,19,26.2
9432,2011,1,19,24.7
9433,2011,2,19,26.6
9434,2011,3,19,36.2
9435,2011,4,19,33.4
9436,2011,5,19,29.5
9437,2011,6,19,31.6
9438,2011,7,19,31.5
9439,2011,8,19,34
9440,2011,9,19,32.8
9441,2011,10,19,32.3
9442,2011,11,19,27.3
9443,2011,12,19,23.5
9444,2012,1,19,21.8
9445,2012,2,19,28
9446,2012,3,19,31.5
9447,2012,4,19,38.6
9448,2012,5,19,37.8
9449,2012,6,19,37
9450,2012,7,19,30.5
9451,2012,8,19,35.4
9452,2012,9,19,34.5
9453,2012,10,19,32.2
9454,2012,11,19,29.5
9455,2012,12,19,23.8
9456,2013,1,19,26.8
9457,2013,2,19,25.4
9458,2013,3,19,34.5
9459,2013,4,19,36.4
9460,2013,5,19,34.9
9461,2013,6,19,36
9462,2013,7,19,33.8
9463,2013,8,19,31.4
9464,2013,9,19,34.2
9465,2013,10,19,34
9466,2013,11,19,29.6
9467,2013,12,19,24.5
9468,2014,1,19,27.1
9469,2014,2,19,26.2
9470,2014,3,19,36
9471,2014,4,19,35.7
9472,2014,5,19,38.7
9473,2014,6,19,34.5
9474,2014,7,19,35.4
9475,2014,8,19,33.7
9476,2014,9,19,30.6
9477,2014,10,19,32.2
9478,2014,11,19,29.7
9479,2014,12,19,25.9
9480,2015,1,19,16.4
9481,2015,2,19,28.2
9482,2015,3,19,32.3
9483,2015,4,19,32
9484,2015,5,19,36
9485,2015,6,19,35.9
9486,2015,7,19,30.4
9487,2015,8,19,32.2
9488,2015,9,19,36
9489,2015,10,19,33.4
9490,2015,11,19,29.7
9491,2015,12,19,23.5
9492,2016,1,19,22.3
9493,2016,2,19,33.4
9494,2016,3,19,35.3
9495,2016,4,19,39.6
9496,2016,5,19,32.6
9497,2016,6,19,35.7
9498,2016,7,19,34.4
9499,2016,8,19,35.7
9500,2016,9,19,35
9501,2016,10,19,34
9502,2016,11,19,29.5
9503,2016,12,19,27
9504,2017,1,19,26.7
9505,2017,2,19,29.4
9506,2017,3,19,28.7
9507,2017,4,19,31.3
9508,2017,5,19,37.5
9509,2017,6,19,32
9510,2017,7,19,33.4
9511,2017,8,19,34.2
9512,2017,9,19,31.4
9513,2017,10,19,31.4
9514,2017,11,19,31.5
9515,2017,12,19,20.6
9516,2018,1,19,24.2
9517,2018,2,19,31.2
9518,2018,3,19,34
9519,2018,4,19,34.2
9520,2018,5,19,33.4
9521,2018,6,19,35
9522,2018,7,19,37.9
9523,2018,8,19,38.3
9524,2018,9,19,36
9525,2018,10,19,34
9526,2018,11,19,28.9
9527,2018,12,19,21.8
9528,2019,1,19,25.4
9529,2019,2,19,29.2
9530,2019,3,19,33.6
9531,2019,4,19,35.4
9532,2019,5,19,38.3
9533,2019,6,19,38.4
9534,2019,7,19,36.6
9535,2019,8,19,34.3
9536,2019,9,19,36.6
9537,2019,10,19,33.7
9538,2019,11,19,29.8
9539,2019,12,19,21.5
9540,2020,1,19,21
9541,2020,2,19,30
9542,2020,3,19,32.4
9543,2020,4,19,36.4
9544,2020,5,19,34
9545,2020,6,19,33.8
9546,2020,7,19,32.4
9547,2020,8,19,33.4
9548,2020,9,19,35.6
9549,2020,10,19,34.6
9550,2020,11,19,30.3
9551,2020,12,19,21.7
9552,2021,1,19,25.3
9553,2021,2,19,29.9
9554,2021,3,19,35.8
9555,2021,4,19,39.5
9556,2021,5,19,36.5
9557,2021,6,19,28.2
9558,2021,7,19,34
9559,2021,8,19,34.5
9560,2021,9,19,34.5
9561,2021,10,19,30.6
9562,2021,11,19,29.8
9563,2021,12,19,23.5
9564,2022,1,19,21.7
9565,2022,2,19,27.9
9566,2022,3,19,38.5
9567,2022,4,19,36.5
9568,2022,5,19,36
9569,2022,6,19,34.6
9570,2022,7,19,38
9571,2022,8,19,34.2
9572,2022,9,19,****
9573,2022,10,19,****
9574,2022,11,19,****
9575,2022,12,19,****
9576,1981,1,20,24.1
9577,1981,2,20,28.3
9578,1981,3,20,35.2
9579,1981,4,20,27.5
9580,1981,5,20,33.7
9581,1981,6,20,32.3
9582,1981,7,20,30.3
9583,1981,8,20,32.5
9584,1981,9,20,32.8
9585,1981,10,20,34
9586,1981,11,20,****
9587,1981,12,20,****
9588,1982,1,20,****
9589,1982,2,20,****
9590,1982,3,20,****
9591,1982,4,20,****
9592,1982,5,20,****
9593,1982,6,20,35.1
9594,1982,7,20,32.3
9595,1982,8,20,32.9
9596,1982,9,20,34.6
9597,1982,10,20,34.5
9598,1982,11,20,29.5
9599,1982,12,20,25
9600,1983,1,20,24.2
9601,1983,2,20,29.8
9602,1983,3,20,33.2
9603,1983,4,20,34.9
9604,1983,5,20,37
9605,1983,6,20,37
9606,1983,7,20,34.8
9607,1983,8,20,34
9608,1983,9,20,31.2
9609,1983,10,20,30
9610,1983,11,20,29.2
9611,1983,12,20,26.2
9612,1984,1,20,21.5
9613,1984,2,20,28
9614,1984,3,20,34
9615,1984,4,20,41
9616,1984,5,20,39.7
9617,1984,6,20,32.1
9618,1984,7,20,32.5
9619,1984,8,20,34
9620,1984,9,20,32.7
9621,1984,10,20,33.2
9622,1984,11,20,28.2
9623,1984,12,20,24
9624,1985,1,20,23.2
9625,1985,2,20,31.4
9626,1985,3,20,34.6
9627,1985,4,20,37
9628,1985,5,20,34
9629,1985,6,20,32.6
9630,1985,7,20,32.7
9631,1985,8,20,32
9632,1985,9,20,30
9633,1985,10,20,31
9634,1985,11,20,28
9635,1985,12,20,26.4
9636,1986,1,20,25
9637,1986,2,20,28.1
9638,1986,3,20,35.8
9639,1986,4,20,35
9640,1986,5,20,32.8
9641,1986,6,20,33.4
9642,1986,7,20,32.8
9643,1986,8,20,32.3
9644,1986,9,20,33.5
9645,1986,10,20,30.6
9646,1986,11,20,28.2
9647,1986,12,20,25
9648,1987,1,20,21.2
9649,1987,2,20,31.1
9650,1987,3,20,36.6
9651,1987,4,20,34.6
9652,1987,5,20,42.5
9653,1987,6,20,****
9654,1987,7,20,31.6
9655,1987,8,20,29.4
9656,1987,9,20,32.8
9657,1987,10,20,30.3
9658,1987,11,20,27.6
9659,1987,12,20,26.7
9660,1988,1,20,25.5
9661,1988,2,20,29.4
9662,1988,3,20,29.8
9663,1988,4,20,33
9664,1988,5,20,32.1
9665,1988,6,20,33.3
9666,1988,7,20,34
9667,1988,8,20,33.5
9668,1988,9,20,35.2
9669,1988,10,20,30.8
9670,1988,11,20,31.1
9671,1988,12,20,25.7
9672,1989,1,20,23.4
9673,1989,2,20,23.4
9674,1989,3,20,35.4
9675,1989,4,20,42.6
9676,1989,5,20,35.5
9677,1989,6,20,32.5
9678,1989,7,20,34.6
9679,1989,8,20,34.7
9680,1989,9,20,32.9
9681,1989,10,20,30.2
9682,1989,11,20,29
9683,1989,12,20,25.6
9684,1990,1,20,26.6
9685,1990,2,20,27.8
9686,1990,3,20,36
9687,1990,4,20,37.5
9688,1990,5,20,31
9689,1990,6,20,32.2
9690,1990,7,20,32.8
9691,1990,8,20,36.4
9692,1990,9,20,32.4
9693,1990,10,20,31.4
9694,1990,11,20,31
9695,1990,12,20,26.5
9696,1991,1,20,22.2
9697,1991,2,20,30.4
9698,1991,3,20,38.7
9699,1991,4,20,39
9700,1991,5,20,32.4
9701,1991,6,20,35.2
9702,1991,7,20,32
9703,1991,8,20,36.1
9704,1991,9,20,34.2
9705,1991,10,20,32.4
9706,1991,11,20,28
9707,1991,12,20,25.6
9708,1992,1,20,24.4
9709,1992,2,20,27
9710,1992,3,20,34
9711,1992,4,20,40.6
9712,1992,5,20,34.6
9713,1992,6,20,35.5
9714,1992,7,20,29
9715,1992,8,20,34
9716,1992,9,20,33.8
9717,1992,10,20,31.7
9718,1992,11,20,28.8
9719,1992,12,20,25
9720,1993,1,20,31.6
9721,1993,2,20,29.8
9722,1993,3,20,35.1
9723,1993,4,20,37.1
9724,1993,5,20,32.2
9725,1993,6,20,33.5
9726,1993,7,20,34.3
9727,1993,8,20,33.6
9728,1993,9,20,29.1
9729,1993,10,20,31.3
9730,1993,11,20,30.7
9731,1993,12,20,25.7
9732,1994,1,20,23.9
9733,1994,2,20,29.5
9734,1994,3,20,36.2
9735,1994,4,20,37.4
9736,1994,5,20,31
9737,1994,6,20,31.5
9738,1994,7,20,32
9739,1994,8,20,33.4
9740,1994,9,20,31
9741,1994,10,20,32.6
9742,1994,11,20,28.7
9743,1994,12,20,25.6
9744,1995,1,20,23.5
9745,1995,2,20,28.6
9746,1995,3,20,35.7
9747,1995,4,20,41.2
9748,1995,5,20,36
9749,1995,6,20,31.2
9750,1995,7,20,33
9751,1995,8,20,31.7
9752,1995,9,20,33.1
9753,1995,10,20,28.5
9754,1995,11,20,29.2
9755,1995,12,20,24.7
9756,1996,1,20,21.7
9757,1996,2,20,28.4
9758,1996,3,20,36.7
9759,1996,4,20,41.2
9760,1996,5,20,38
9761,1996,6,20,31
9762,1996,7,20,35
9763,1996,8,20,31.5
9764,1996,9,20,34.2
9765,1996,10,20,31.7
9766,1996,11,20,29.6
9767,1996,12,20,26.8
9768,1997,1,20,23.4
9769,1997,2,20,25
9770,1997,3,20,32
9771,1997,4,20,36.8
9772,1997,5,20,38.8
9773,1997,6,20,35.6
9774,1997,7,20,31.8
9775,1997,8,20,32.4
9776,1997,9,20,29.4
9777,1997,10,20,31.8
9778,1997,11,20,28.2
9779,1997,12,20,23
9780,1998,1,20,22.5
9781,1998,2,20,30.2
9782,1998,3,20,33.2
9783,1998,4,20,31.6
9784,1998,5,20,39
9785,1998,6,20,35.3
